FPS;CPU;RAM;GPU;VRAM;Running Models
2.524556327841708;13.30;3.1;13.0;0.3;Fast SAM
2.524556327841708;24.70;3.3;40.0;0.0;Fast SAM
2.494750010657833;24.70;3.3;40.0;0.0;Fast SAM
2.494750010657833;14.60;3.1;28.0;0.3;Fast SAM
2.494750010657833;20.20;3.3;23.0;0.0;Fast SAM
2.6316698646382495;20.20;3.3;23.0;0.0;Fast SAM
2.6316698646382495;13.70;3.1;46.0;0.3;Fast SAM
2.6316698646382495;19.80;3.3;46.0;0.0;Fast SAM
2.533995687029032;19.80;3.3;46.0;0.0;Fast SAM
2.533995687029032;13.40;3.1;12.0;0.3;Fast SAM
2.533995687029032;21.60;3.3;44.0;0.0;Fast SAM
2.477397243286388;21.60;3.3;44.0;0.0;Fast SAM
2.477397243286388;15.60;3.1;12.0;0.3;Fast SAM
2.477397243286388;19.00;3.3;43.0;0.0;Fast SAM
2.5610805940748524;19.00;3.3;43.0;0.0;Fast SAM
2.5610805940748524;13.60;3.1;26.0;0.3;Fast SAM
2.5610805940748524;19.80;3.3;27.0;0.0;Fast SAM
2.486053945887835;19.80;3.3;27.0;0.0;Fast SAM
2.486053945887835;13.20;3.1;39.0;0.3;Fast SAM
2.486053945887835;20.20;3.3;39.0;0.0;Fast SAM
2.5632027747748825;20.20;3.3;39.0;0.0;Fast SAM
2.5632027747748825;12.90;3.1;46.0;0.3;Fast SAM
2.5632027747748825;22.70;3.3;46.0;0.0;Fast SAM
2.460083569632819;22.70;3.3;46.0;0.0;Fast SAM
2.460083569632819;14.30;3.1;45.0;0.3;Fast SAM
2.460083569632819;18.70;3.3;45.0;0.0;Fast SAM
2.504658062875887;18.70;3.3;45.0;0.0;Fast SAM
2.504658062875887;13.20;3.1;12.0;0.3;Fast SAM
2.504658062875887;19.20;3.3;42.0;0.0;Fast SAM
2.6155965785029434;19.20;3.3;42.0;0.0;Fast SAM
2.6155965785029434;12.60;3.1;22.0;0.3;Fast SAM
2.6155965785029434;19.80;3.3;28.0;0.0;Fast SAM
2.6330388634854143;19.80;3.3;28.0;0.0;Fast SAM
2.6330388634854143;13.40;3.1;43.0;0.3;Fast SAM
2.6330388634854143;31.20;3.3;43.0;0.0;Fast SAM
2.549995570148159;31.20;3.3;43.0;0.0;Fast SAM
2.549995570148159;13.70;3.1;45.0;0.3;Fast SAM
2.549995570148159;19.30;3.3;45.0;0.0;Fast SAM
2.5051448347349963;19.30;3.3;45.0;0.0;Fast SAM
2.5051448347349963;13.40;3.1;12.0;0.3;Fast SAM
2.5051448347349963;19.30;3.3;44.0;0.0;Fast SAM
2.4879965053571405;19.30;3.3;44.0;0.0;Fast SAM
2.4879965053571405;12.60;3.1;12.0;0.3;Fast SAM
2.4879965053571405;20.20;3.3;42.0;0.0;Fast SAM
2.586880712070725;20.20;3.3;42.0;0.0;Fast SAM
2.586880712070725;14.60;3.1;27.0;0.3;Fast SAM
2.586880712070725;26.20;3.3;24.0;0.0;Fast SAM
2.5640383119369035;26.20;3.3;24.0;0.0;Fast SAM
2.5640383119369035;14.40;3.1;37.0;0.3;Fast SAM
2.5640383119369035;20.70;3.3;37.0;0.0;Fast SAM
2.525483881259352;20.70;3.3;37.0;0.0;Fast SAM
2.525483881259352;13.60;3.1;45.0;0.3;Fast SAM
2.525483881259352;19.50;3.3;45.0;0.0;Fast SAM
2.5213299915881464;19.50;3.3;45.0;0.0;Fast SAM
2.5213299915881464;13.50;3.1;13.0;0.3;Fast SAM
2.5213299915881464;18.80;3.3;44.0;0.0;Fast SAM
2.4951473625549903;18.80;3.3;44.0;0.0;Fast SAM
2.4951473625549903;14.20;3.1;11.0;0.3;Fast SAM
2.4951473625549903;24.00;3.3;43.0;0.0;Fast SAM
2.5806913673176646;24.00;3.3;43.0;0.0;Fast SAM
2.5806913673176646;13.50;3.1;20.0;0.3;Fast SAM
2.5806913673176646;20.90;3.3;33.0;0.0;Fast SAM
2.422130778333278;20.90;3.3;33.0;0.0;Fast SAM
2.422130778333278;13.30;3.1;27.0;0.3;Fast SAM
2.422130778333278;22.50;3.3;25.0;0.0;Fast SAM
2.521646964896916;22.50;3.3;25.0;0.0;Fast SAM
2.521646964896916;15.70;3.1;43.0;0.3;Fast SAM
2.521646964896916;23.20;3.3;43.0;0.0;Fast SAM
2.6104814553003486;23.20;3.3;43.0;0.0;Fast SAM
2.6104814553003486;14.50;3.1;46.0;0.3;Fast SAM
2.6104814553003486;19.30;3.3;46.0;0.0;Fast SAM
2.6206044215487845;19.30;3.3;46.0;0.0;Fast SAM
2.6206044215487845;12.70;3.1;12.0;0.3;Fast SAM
2.6206044215487845;19.50;3.3;44.0;0.0;Fast SAM
2.6325471912991825;19.50;3.3;44.0;0.0;Fast SAM
2.6325471912991825;13.40;3.1;28.0;0.3;Fast SAM
2.6325471912991825;18.80;3.3;26.0;0.0;Fast SAM
2.6070414594330984;18.80;3.3;26.0;0.0;Fast SAM
2.6070414594330984;14.90;3.1;46.0;0.3;Fast SAM
2.6070414594330984;19.30;3.3;46.0;0.0;Fast SAM
2.6620002370418665;19.30;3.3;46.0;0.0;Fast SAM
2.6620002370418665;13.30;3.1;14.0;0.3;Fast SAM
2.6620002370418665;22.90;3.3;43.0;0.0;Fast SAM
