Timestamp;FPS;CPU;RAM;GPU;VRAM;Running Models
1713728641.8352408;7.4133710527143775;3.60;1.5;12.0;0.2;Yolo V8 + RC
1713728641.8432858;7.4133710527143775;0.00;1.5;12.0;0.2;Yolo V8 + RC
1713728641.9014218;7.4133710527143775;1.10;1.5;12.0;0.2;Yolo V8 + RC
1713728641.9640734;7.783621547610812;2.10;1.5;12.0;0.2;Yolo V8 + RC
1713728642.036795;7.783621547610812;3.30;1.5;13.0;0.2;Yolo V8 + RC
1713728642.0956256;7.589608611646438;2.70;1.5;13.0;0.2;Yolo V8 + RC
1713728642.157112;7.589608611646438;14.30;1.5;13.0;0.2;Yolo V8 + RC
1713728642.1701097;7.589608611646438;1.20;1.5;13.0;0.2;Yolo V8 + RC
1713728642.2363858;7.705513757651689;1.10;1.5;14.0;0.2;Yolo V8 + RC
1713728642.3018637;7.705513757651689;3.40;1.5;14.0;0.2;Yolo V8 + RC
1713728642.313057;7.705513757651689;0.00;1.5;14.0;0.2;Yolo V8 + RC
1713728642.3669767;7.107158899075159;2.00;1.5;14.0;0.2;Yolo V8 + RC
1713728642.3736594;7.107158899075159;0.00;1.5;14.0;0.2;Yolo V8 + RC
1713728642.4362943;7.107158899075159;2.70;1.5;14.0;0.2;Yolo V8 + RC
1713728642.4985926;7.589130544393601;2.00;1.5;14.0;0.2;Yolo V8 + RC
1713728642.564938;7.589130544393601;1.80;1.5;14.0;0.2;Yolo V8 + RC
1713728642.6353588;7.83755568612601;0.00;1.5;13.0;0.2;Yolo V8 + RC
1713728642.6984162;7.83755568612601;6.00;1.5;13.0;0.2;Yolo V8 + RC
1713728642.7605708;7.491888158035389;1.10;1.5;13.0;0.2;Yolo V8 + RC
1713728642.8347938;7.491888158035389;1.90;1.5;14.0;0.2;Yolo V8 + RC
1713728642.8935637;7.507332786982666;3.90;1.5;14.0;0.2;Yolo V8 + RC
1713728642.9554775;7.507332786982666;7.10;1.5;14.0;0.2;Yolo V8 + RC
1713728643.028813;7.957032027788037;2.80;1.5;13.0;0.2;Yolo V8 + RC
1713728643.0902193;7.957032027788037;4.40;1.5;13.0;0.2;Yolo V8 + RC
1713728643.0957317;7.957032027788037;0.00;1.5;13.0;0.2;Yolo V8 + RC
1713728643.1516783;7.554005473847727;3.20;1.5;13.0;0.2;Yolo V8 + RC
1713728643.1591828;7.554005473847727;0.00;1.5;13.0;0.2;Yolo V8 + RC
1713728643.2185938;7.554005473847727;1.20;1.5;13.0;0.2;Yolo V8 + RC
1713728643.281472;7.805956413155354;2.20;1.5;15.0;0.2;Yolo V8 + RC
1713728643.344102;7.805956413155354;2.10;1.5;15.0;0.2;Yolo V8 + RC
1713728643.4056745;8.06066131205159;3.30;1.5;15.0;0.2;Yolo V8 + RC
1713728643.4699228;8.06066131205159;2.00;1.5;17.0;0.2;Yolo V8 + RC
1713728643.5303054;8.035045655395791;1.00;1.5;17.0;0.2;Yolo V8 + RC
1713728643.5970433;8.035045655395791;2.00;1.5;17.0;0.2;Yolo V8 + RC
1713728643.6578364;8.035045655395791;4.50;1.5;17.0;0.2;Yolo V8 + RC
1713728643.6735222;7.70032195001001;2.00;1.5;13.0;0.2;Yolo V8 + RC
1713728643.7266934;7.70032195001001;2.70;1.5;13.0;0.2;Yolo V8 + RC
1713728643.735238;7.70032195001001;0.00;1.5;13.0;0.2;Yolo V8 + RC
1713728643.791845;7.584123093635401;3.70;1.5;13.0;0.2;Yolo V8 + RC
1713728643.797865;7.584123093635401;0.00;1.5;13.0;0.2;Yolo V8 + RC
1713728643.8602407;7.584123093635401;2.20;1.5;19.0;0.2;Yolo V8 + RC
1713728643.9254482;7.483500751427931;3.50;1.5;19.0;0.2;Yolo V8 + RC
1713728643.9399648;7.483500751427931;8.30;1.5;19.0;0.2;Yolo V8 + RC
1713728643.9916258;7.483500751427931;2.70;1.5;19.0;0.2;Yolo V8 + RC
1713728644.0001867;7.483500751427931;0.00;1.5;19.0;0.2;Yolo V8 + RC
1713728644.0601087;7.423348360708355;3.00;1.5;21.0;0.2;Yolo V8 + RC
1713728644.111601;7.423348360708355;4.30;1.5;21.0;0.2;RC
1713728644.126282;7.423348360708355;4.20;1.5;21.0;0.2;RC
1713728644.1758137;15.747560308287332;5.60;1.5;21.0;0.2;RC
1713728644.1878326;15.747560308287332;0.00;1.5;21.0;0.2;RC
1713728644.2443025;14.572118874835173;0.00;1.5;18.0;0.2;RC
1713728644.2503026;14.572118874835173;0.00;1.5;18.0;0.2;RC
1713728644.308214;15.699425086559422;1.10;1.5;18.0;0.2;RC
1713728644.3147264;15.699425086559422;0.00;1.5;18.0;0.2;RC
1713728644.3750174;14.745717475545273;3.30;1.5;18.0;0.2;RC
1713728644.4424245;14.976830841927052;1.90;1.5;21.0;0.2;RC
1713728644.4560118;14.976830841927052;0.00;1.5;21.0;0.2;RC
1713728644.5092528;14.99261613509008;3.40;1.5;21.0;0.2;RC
1713728644.5181575;14.99261613509008;0.00;1.5;21.0;0.2;RC
1713728644.5758553;14.996460836881315;4.30;1.5;21.0;0.2;RC
