FPS;CPU;RAM;GPU;VRAM;Running Models
2.7334703120878965;6.20;6.4;48.75;1.3;Image Captioning
2.6388108391320717;6.22;6.4;38.5;1.3;Image Captioning
2.645912778220207;5.80;6.3;35.0;0.9;
2.656380954665123;6.30;6.4;40.5;1.3;Image Captioning
2.8269701204236584;6.30;6.4;40.5;1.3;Image Captioning
2.711291012465958;6.02;6.4;41.0;1.3;Image Captioning
2.705746187560474;5.17;6.3;45.0;0.9;
2.722480024667574;5.70;6.4;48.75;1.3;Image Captioning
2.6853202185009146;5.70;6.4;48.75;1.3;Image Captioning
2.732331884737751;5.62;6.4;40.0;1.3;Image Captioning
2.7086723258162744;4.98;6.3;36.25;0.9;
2.7080176541538536;5.78;6.4;40.25;1.3;Image Captioning
2.7682264813640205;5.78;6.4;40.25;1.3;Image Captioning
2.72363772760474;5.43;6.4;40.5;1.3;Image Captioning
2.733217104880697;4.75;6.3;37.5;0.9;
2.733438409916433;5.65;6.4;47.0;1.3;Image Captioning
2.5549487396160657;5.65;6.4;47.0;1.3;Image Captioning
2.695007513366381;5.53;6.4;41.5;1.3;Image Captioning
2.676702771366971;5.58;6.3;40.0;0.9;
2.6649690323075284;6.38;6.4;47.25;1.3;Image Captioning
2.702457399915041;6.38;6.4;47.25;1.3;Image Captioning
2.6572791060661145;6.25;6.4;37.5;1.3;Image Captioning
2.682861697678627;6.17;6.3;35.0;0.9;
2.6798252437566883;6.48;6.4;40.75;1.3;Image Captioning
2.7472422262218936;6.48;6.4;40.75;1.3;Image Captioning
2.6974601074704188;6.25;6.4;40.0;1.3;Image Captioning
2.6962107843592635;5.87;6.3;37.25;0.9;
2.705943703932551;6.05;6.4;47.25;1.3;Image Captioning
2.6312452293074875;6.05;6.4;47.25;1.3;Image Captioning
2.693039586839766;5.70;6.4;41.25;1.3;Image Captioning
2.6794889269942344;5.25;6.3;39.75;0.9;
2.6749961318751883;5.82;6.4;48.5;1.3;Image Captioning
